Pair	WNT5A:FZD6	NRG1:NETO2	EFNB1:EPHB2	EPHB2:EFNB3	WNT2:FZD4	VEGFA:EPHB2	CXCL12:CXCR4	CXCL12:ACKR3	CER1:MRC2	BMP8B:PLAUR	APLN:APLNR	WNT7B:FZD4	L1CAM:L1CAM	CKLF:LRP6	SIRPA:CD47	WNT2:FZD1	JAG1:NOTCH3	CXCL12:DPP4	DLL1:NOTCH1	COPA:SORT1	GRN:SORT1	VEGFA:NRP1	JAG1:NOTCH1	WNT7B:FZD1	PTN:PLXNB2	EFNA1:EPHA4	DLL1:NOTCH3	FGFR2:FGFR3	SEMA4G:PLXNB2	LEFTY2:TDGF1	LEFTY1:TDGF1	EPHA4:EFNB3	VEGFA:GRIN2B	APELA:APLNR	GAS6:MERTK	FN1:a3b1 complex	LAMC1:a7b1 complex	WNT2:FZD3	FGF3:FGFR3	SEMA6D:PlexinA1 complex1	NECTIN3:PVR	ERBB3:NRG1	NRG1:LSR	DLK1:NOTCH1	FGF3:FGFR4	FN1:aVb5 complex	L1CAM:a5b1 complex	EFNA1:EPHA2	EFNA5:EPHB2	FGFR1:NCAM1	EPHB2:EFNB2	SEMA3F:NRP2	FGF3:FGFR2	BMP7:SLAMF1	IGF2:IGF1R	WNT2:FZD2	DSC2:DSG2	GRN:TNFRSF1A	NRG1:LGR4	DLL3:NOTCH3	BMP2:BMR1A ACR2A	EFNB1:EPHB3	EPHB3:EFNB3	DLL3:NOTCH1	PTN:PTPRS	TIMP1:FGFR2	BMP7:BMPR1A BMPR2	WNT3:FZD1	PLXNB2:SEMA4D	EFNB1:EPHA4	PLXNB2:SEMA4C	VEGFA:KDR	WNT5A:FZD1	TNFSF12:TNFRSF12A	FGFR3:EPHA4	PROS1:TYRO3	VEGFA:FLT1	DLL1:NOTCH2	FGFR3:NECTIN1	JAG1:NOTCH2	DLK1:NOTCH2	FGF5:FGFR3	EPHB4:EFNB3	DLK1:NOTCH3	VEGFA:FLT1 complex	WNT5A:FZD3	BMP7:ACVR 1A2B receptor	NECTIN3:NECTIN2	WNT5A:FZD5	BMP7:PTPRK	BMP7:ACVR1 BMPR2	FGF3:FGFR1	FN1:a5b1 complex	FGFR4:EPHA4	FGFR2:NECTIN1	FN1:aVb1 complex	BMP7:ACVR 1A2A receptor	WNT5A:FZD2	BMP7:BMR1A ACR2A	IGF2:IGF2R	IGF2:IDE	TGFB1:TGFBR3	EFNA1:EPHA1	VEGFB:FLT1	VEGFB:FLT1 complex	NODAL:NODAL receptor	EFNB1:EPHB4	BMP2:BMPR1A BMPR2	GAS6:TYRO3	FAM3C:LAMP1	FGF10:FGFR2	EFNA2:EPHA4	EFNA5:EPHA4	FGFR2:XPR1	FGF8:FGFR3	WNT5A:ROR2	WNT5A:PTPRK	FGF5:FGFR4	ADGRL1:NRG1	FGF10:FGFR1	DLL3:NOTCH2	FGF5:FGFR2	VEGFB:NRP1	FGFR2:EPHA4	VEGFA:NRP2	NECTIN3:NECTIN1	TTR:DDR1	PLXNB1:SEMA4D	JAM3:JAM3	BMP4:BMR1A ACR2A	LAMC1:a6b1 complex	BMP4:BMR1A AVR2B	BMP4:BMPR1A BMPR2	EFNB2:EPHB4	FGF8:FGFR4	BMP2:SMO	EFNA4:EPHA4	EFNA3:EPHA4	RSPO3:LGR4	BMP2:BMR1A AVR2B	FGF8:FGFR2	PDGFA:PDGFRA	EFNB2:EPHA4	EFNA3:EPHA2	EFNB2:EPHB3	EFNA4:EPHA2	BMP7:BMR1A AVR2B	FGFR1:FGFR2	FAM3C:CXADR	EFNA2:EPHA2	EFNA3:EPHA1	EFNA5:EPHA2	WNT3:FZD7	MDK:LRP1	MDK:SORL1	FGF5:FGFR1	EFNA4:EPHA1	FGF8:FGFR1	EFNA5:EPHA1	CADM1:NECTIN3	EFNA2:EPHA1	CADM1:CADM1
FGFR3:EPHA4	1	0.8466135458167331	1	1	1	1	1	1	1	1	0.8518728717366628	1	1	0.7759365994236311	0.8546285714285714	1	1	1	1	0.8743682310469314	0.8189071986123156	0.527653108869764	1	1	1	1	1	1	1	1	0.9694369973190348	0.8287323943661973	1	0.8111111111111111	0.906043956043956	1	1	1	1	1	1	1	0.8930720302561458	0.6405826596183102	1	1	1	1	1	1	1	1	1	1	0.9406750767132629	1	1	0.6383092957153385	0.884453781512605	1	0.7358191868642265	0.7804891828877564	0.9031055900621119	1	1	1	1	0.8826135105204873	1	0.8160849542720151	0.6817219498042325	0.8457026434057043	0.927170868347339	0.7743432183403379	0	0.802134621977964	0.4418090291587755	1	0.7994893478810042	1	0.47600797663826216	0.9245768449559918	0.7442423894203607	0.6726760118364048	0.4418090291587755	0.9104991394148021	1	0.7884004760802463	0.8847268211920529	0.8859265734265734	1	1	1	0.2430365022634767	1	1	0.9228476821192053	0.8836459554513482	0.9228476821192053	0.8828137053209846	0.8840475790913821	0.8896690070210632	1	0.5419697148943522	0.5419697148943522	0.7402508847018593	0.8170133796716034	0.785659969028839	0.8414183601830635	1	0.9269076305220884	1	0.772442334648626	0.7774642821637644	0.9207061000782973	0.8656236842105264	0.8936745734498542	0.9439158233902231	1	0.9271565495207668	1	0.946390760346487	0.69059463189344	0.6499806967872814	0.6889950706236476	0.8593562897471692	0.9953273977949209	1	1	1	0.6912502621696915	1	1	1	0.9440088459991958	0.7763076065097587	0.7688300521775457	0.9245548595960307	0.8671471027240258	0.7940691570987197	0.9439553252502892	0.9312217194570136	0.8425637199409969	1	1	0.836530548360875	0.9316485530967658	1	0.8169822115015157	1	1	0.8828018381677489	0.8113892598569967	0.980604119169327	0.9898805468501612	0.9406154737173434	0.875327162114846	0.9307377081233827	0.9105752874076747	1	1	0.9475500345065563
PROS1:TYRO3	1	0.7568421052631579	0.8918644067796611	1	1	0.7981012658227848	1	1	1	1	0.917789757412399	1	1	0.8822355289421158	1	1	1	1	1	0.8055163776493257	0.6997851382488479	0.6812438575534668	1	1	1	1	1	1	0.8841212121212122	1	1	1	0.8438188494492044	1	1	1	1	1	1	1	0.8860276585598474	1	0.8803836544653029	0.9080979284369115	1	1	1	1	1	1	1	1	1	0.8387270765911543	0.9165334612722755	1	0.940145254194841	0.6152359471698481	0.3251946965651068	1	1	0.7771120455376048	1	1	1	1	0.8699319727891156	1	0.7861298853952395	0.6775913692195267	0.7805045165594894	0.9640648011782033	1	0.8839498708068511	0.802134621977964	0	0.6067420728004421	1	0.41568329625743017	1	0.6991556182489819	1	0.8779084313234927	0.7835886454730138	0.6067420728004421	1	0.8848758465011287	0.9535066981875493	1	0.9221635883905013	0.8848758465011287	1	1	0.8351058199916437	0.8856292517006803	1	0.8778825995807128	1	0.8778825995807128	0.8327787836331056	0.8387096837246275	1	1	0.800401287325401	0.800401287325401	1	0.7205271868378531	1	1	0.98930553069625915	1	1	1	0.9462108262108262	1	1	1	1	1	1	1	1	0.8302410025164243	0.8517984231425886	0.7919124551120122	0.7096963827831557	0.9964985777021672	1	1	1	0.8680109855109717	1	1	1	1	0.8981406208596442	0.9595682713722803	1	1	0.9106083462269736	1	1	0.8931702872216333	1	1	1	0.9047011814539491	1	0.8961197129608444	1	1	1	0.91052772856606	1	1	1	0.9554469273743017	1	1	1	1	1
VEGFA:FLT1	1	0.8656976744186047	0.8500908540278619	1	1	0.7562111801242236	1	1	1	1	0.8317281968967363	1	1	0.7975912975912975	1	1	1	1	1	0.67454291018347	0.5384961404653186	0.5274226971954946	1	1	1	1	1	1	1	1	0.9678345011678345	0.8232813932172318	0.8006042296072508	0.816629213483146	1	1	1	1	1	1	1	1	0.9055132390279289	0.6165051483949122	1	1	1	1	1	1	1	1	1	0.8744752308984047	0.8491488090928835	1	1	0.6375071196005263	0.6727364678933199	1	0.8932447397563676	0.6164239552666722	0.9066241021548284	1	1	1	1	0.8864285714285715	0.8688046647230321	0.6634970737401648	0.4292385939404853	0.8306746473153592	0.9301388266905508	0.912847106055537	0.4418090291587755	0.6067420728004421	0	1	0.5929934542028397	1	0.7095832087864923	1	0.7629466143836666	0.4385794920019415	0	0.9138716356107661	1	0.9161840411840412	1	0.8751198465963567	1	1	1	0.5410826288430044	0.9119764397905759	1	0.9324245939675174	0.8870875995449374	0.9324245939675174	0.7971405959257417	0.8060901255547627	1	1	0.5477643095943749	0.5477643095943749	0.8882189239332097	0.6887894416441985	0.9082254379284083	0.9274668630338734	1	1	1	0.8967105968070288	0.9081128747795414	1	0.9423109745690391	1	1	1	0.9245696400625978	1	1	0.6946483749339891	0.7996533015195826	0.6650197756951105	0.74221369161580375	0.9959859448638884	1	1	1	0.7158819062200228	1	1	1	1	0.7660733897207548	0.8602078574106545	1	0.9387158296249205	0.7921363769311763	1	0.9291072216502426	0.8493179970754795	1	1	0.92355273592387	0.8621177139203637	1	0.8244601879222769	1	1	0.9473023839397742	0.795116047455953	0.9913317147738513	1	0.9761480601741884	0.8726630120350799	0.9729106952172203	0.9554175293305729	1	1	0.9460125448028673
DLL1:NOTCH2	0.7662753468516542	1	1	1	0.758130081300813	1	1	1	1	1	1	1	0.86875	1	1	0.8487951807228915	0.6005296028387038	1	0.8153846153846154	1	1	1	0.8190981432360742	1	1	1	0.589536320632197	1	1	0.887682587224227	1	0.820629750271444	1	1	1	0.9660976578007145	1	0.5951239578212318	0.665139155260776	0.914047866805411	0.6409591354272205	1	1	1	0.7442951646130027	0.9341982346200502	0.27077328974890125	1	0.875673029858052	0.8751888788153521	1	1	0.7196250592652392	0.8352623456790124	1	0.4092584281735141	1	1	1	0.680307410751472	1	1	0.9030857142857143	0.8729817007534983	1	1	0.4345104305808733	0.8618266978922716	1	1	1	0.9355543418896778	0.8662131519274376	1	1	1	1	0	1	0.015500598273088114	1	1	0.8891005291005291	1	1	0.6972195468614122	0.3307496653920098	0.831259418518464	0.30844879064808495	0.5487329180575065	0.3307496653920098	0.5399550777979235	0.8680148588107276	1	1	0.8644782163257508	0.5737346227186851	0.6069084809528039	0.5737346227186851	1	1	0.31481731472451113	1	0.8866630076838639	0.8866630076838639	1	1	1	0.9129770992366412	0.9823447636700648	0.8046173000418251	0.7834788728806003	0.7834788728806003	1	0.8629344186133526	0.5988640854263582	0.4619911797618337	1	0.7771166563216195	0.8487848610255955	0.5201248839490761	1	0.7970348417044664	1	0.9147574819401445	0.6908911531444789	1	0.8591807472509336	0.8058730040013463	0.7198108039573374	1	0.8566255733277457	0.6870006844204639	0.5954193351276696	0.9040514406085115	0.8732628103773052	0.8722659134675889	0.7187398612756096	0.7529770993413576	0.8877264097817038	0.9051544595129225	0.8874581685427442	0.8624943374687013	0.6910321046116665	0.7745790013163703	0.9243652898825313	0.7145132558218533	0.8768792424822102	1	0.6776044449648214	0.744873357530364	0.7045782583687855	0.7303092357567795	0.9613720834734819	0.9725354166150748	0.9277202641673034	0.9524710596616207	0.8720357503770746	0.7789184155318266	0.7845571974010451	0.7788050808598949	0.8644767670894856
FGFR3:NECTIN1	1	0.7618556701030927	0.8820224719101124	1	1	0.7844202898550725	1	1	0.9114614918132201	1	0.9149933065595717	1	1	0.8826173826173827	1	1	1	1	1	0.7928354474778588	0.6831962042674565	0.6773237358374729	1	1	1	1	1	1	1	1	0.9446969696969697	1	0.56381373995737	1	1	1	1	1	1	1	1	1	0.9495274914089347	0.9054003724394786	1	1	1	1	0.842042042042042	1	1	1	1	0.848069105691057	0.9103238260374829	1	1	0.7910370786093035	0.6382794813747685	1	1	0.7671631578760101	1	1	1	1	1	1	0.8914893617021277	0.797738973800002	0.57670009036973	0.9627838827838827	1	0.9527828008840667	0.7994893478810042	0.41568329625743017	0.5929934542028397	1	0	1	0.8346967073424794	1	0.8750922055569216	0.5848133176722972	0.5929934542028397	0.8925518925518926	1	0.9536671924290221	1	0.9223910171730515	1	1	1	0.8328734782114006	0.742923740992892	1	0.8803901437371663	0.9111922141119222	0.8803901437371663	0.8837464515560258	0.8905830857320116	1	1	0.798146771592011	0.798146771592011	0.9162844036697247	0.8119225282660962	0.929126213592233	0.8794326241134751	1	1	1	1	0.946383755418663	1	0.9078156312625251	1	1	1	0.9479036574487065	1	1	0.8283551901872513	0.84992997494914	0.87962990873113	0.5519423714361757	0.9960930573340937	1	1	1	0.7889741993152994	1	1	1	1	0.8413733511621426	0.9596947088585884	1	0.9602802149221248	0.8625303747623704	1	1	0.8917941968515329	1	1	0.945415459388728	0.8995554969899133	1	0.8395851209987398	1	0.947529200359389	0.9401025641025641	0.8519702410611502	0.994529530232776	0.9944806729042625	0.9845926551287463	0.911365032024895	0.9821733821733822	0.9623614333591131	1	1	0.9738351254480286
JAG1:NOTCH2	0.762987012987013	1	1	1	0.7537931034482759	1	1	1	1	1	1	1	0.8656307129798904	1	1	0.8457757296466974	0.5929826346493013	1	0.8122015915119363	1	1	1	0.8159244264507424	1	1	1	0.5819240875375918	1	1	0.8906931767817655	1	0.8237885462555067	1	1	1	0.967044776119403	1	0.5875318638476533	0.67181116874726865	0.9161864850707178	0.6424707634549797	1	1	1	0.7495269794777184	0.9360723267472395	0.2665092559892535	1	0.873253493013972	0.8776758409785933	1	1	0.7251061869780612	0.8378378378378378	1	0.41405472448931147	1	1	1	0.685532835008735	1	1	0.9010270774976658	0.8752339363693075	1	1	0.4321529642441694	0.8641073551894004	1	1	1	0.9371365707999371	0.8684859444353116	1	1	1	1	0.015500598273088114	1	0	1	1	0.8869227449287872	1	1	0.7024059023907521	0.3186897042791667	0.8348582290672051	0.3204999368238507	0.5563932566022841	0.3186897042791667	0.5498486011527465	0.8716902654631941	1	1	0.8682418027244256	0.5661639575683598	0.6094692328083843	0.5661639575683598	1	1	0.3269282693856145	1	0.888641425389755	0.888641425389755	1	1	1	0.9112149532710281	0.9829059829059829	0.8009727155311592	0.7870543319854677	0.7870543319854677	1	0.8659066374302019	0.6052001436183037	0.47185609404224554	1	0.7775884813898586	0.8519066807016603	0.5287281428302227	1	0.7938220867029033	1	0.9163179916317992	0.6929125201360846	1	0.8561722068440492	0.8090135927996982	0.714781889874208	1	0.8595041801920574	0.6856965171666238	0.5924307578869323	0.906168239402567	0.8758468807375379	0.8745559182496296	0.7243547468680559	0.7582174081439693	0.8900553772063603	0.9071888574596275	0.8899299285657502	0.8648453024191843	0.6968743771090617	0.7706324279004069	0.9253800092123445	0.7144034955671685	0.879108683830008	1	0.6720340493420376	0.7496904673824297	0.6994724269917905	0.7351531752855945	0.9624756502295662	0.973308098953884	0.9293653295371735	0.9533783783783784	0.8749798337847545	0.7769246012438795	0.7884879149182269	0.7768107553565622	0.8669147989767133
DLK1:NOTCH2	1	0.8760729613733905	1	1	1	1	1	1	1	1	0.8194229778464709	1	1	0.7533805537669027	0.8755381604696673	1	1	1	1	0.8476914720260729	0.8105105105105105	0.5914014925070674	1	1	1	1	1	1	0.8132270916334662	1	1	1	1	1	0.9218285714285714	1	1	1	1	1	0.8641865958074993	1	0.7201612500346923	0.8407848981619473	1	1	1	1	1	1	1	1	1	1	0.9249143101970866	1	0.8733674048835889	0.2796573751239268	0.7677237563987788	1	0.8600258474997515	0.7399865561775466	1	1	1	1	0.9144353029169784	1	0.8659863945578231	0.593725703882059	0.8722397476340694	0.9164431730138863	1	0.5320117463133227	0.47600797663826216	0.6991556182489819	0.7095832087864923	1	0.8346967073424794	1	0	0.9108804354705995	0.9091161756531406	0.8745142857142857	0.7095832087864923	1	0.9415807560137457	0.7562950959264324	0.879889298892989	0.900305576776165	0.9415807560137457	1	1	0.5436575927818802	1	1	0.9376338329764454	1	0.9376338329764454	0.7625690845880073	0.7612802837735075	0.9038461538461539	1	0.784558945939543	0.784558945939543	0.883535660091047	0.6312572946096587	0.8867438867438867	0.9470884658454647	0.972203756024597	0.9379051518253156	1	0.8928104575163398	0.7561125876754538	0.9084048920114495	0.9502633835599656	0.9065386374028349	0.9335410176531672	1	1	1	0.9367191011235955	0.8472920770611361	0.6968041185987359	0.6708010660372755	0.8825214117766127	0.9905280517822105	1	1	1	0.8310454895289018	1	1	1	0.9349953831948291	0.8245290814795766	0.8473171546429438	0.9334987593052109	0.9277467029301586	0.8368841219483011	0.9353772718927851	1	0.8642857446153519	1	1	0.9317049459229554	0.9359955005624297	1	0.7865933190467461	1	1	0.9524680073126143	0.8782087105056438	0.987760246881384	0.987461038382759	0.9611479028697572	0.9501494449188728	0.9544159544159544	0.9672678690714763	1	1	1
FGF5:FGFR3	1	1	1	1	1	1	1	0.8773035887487876	1	1	1	1	1	1	0.8556828328668934	1	1	0.5183037757497961	1	1	1	1	1	1	0.752071890058513	1	1	1	0.9027582982702198	1	1	1	1	1	0.904925965104721	1	1	1	1	1	1	0.9601882012305465	0.8511050353155616	1	1	1	1	1	1	1	0.9683779761904763	0.953797132235794	1	1	1	1	0.8608612210627324	1	1	1	0.789527346757262	1	1	1	0.9684717797925345	0.9264715230104246	1	1	1	1	1	1	1	0.7334196113092747	0.9245768449559918	1	1	1	1	1	0.9108804354705995	0	1	1	1	1	1	0.7783036214322506	0.9261569872958257	1	1	1	1	0.9259972801450589	1	1	1	1	1	1	1	0.9448068238835926	1	1	1	0.8433999045210818	1	0.799742305604937	0.9387100697747904	0.865268117046418	0.9254255335077044	0.9386046511627906	0.8518560434585786	0.9290096406660824	0.4478304981052797	0.9743103011895724	0.9449827734711457	0.34576745716774954	0.8597258887995285	0.96511983681795	1	0.4396102331656738	0.9598356445814072	0.9495426095329803	1	1	0.9876202717481529	0.971301803077504	1	1	0.9516870836019773	1	1	1	0.6205385580943292	0.8791699583228016	0.8909993875665269	0.9151293687701632	0.8916761833197225	0.8916154785832971	0.679279886414507	0.8331865730067431	0.9582252953039471	1	1	0.9156099704750457	1	0.9069678162010776	0.9459567654123299	0.9507056224588909	1	0.8757530752882189	0.9725831202046036	0.8771952350681617	0.8758353641309986	0.6940915728098813	0.9391765131515545	0.7803041939479555	0.9164635722154449	0.9069066322005429	0.9697342756484405	0.9579339723109691
EPHB4:EFNB3	1	0.793010752688172	1	0.7762886597938145	1	1	0.8466819221967963	1	1	1	0.8956604977664326	1	0.8202933985330073	1	1	0.804288499025341	0.8054901960784313	1	0.8298701298701298	0.910838445807771	0.8634655532359081	0.8464788732394366	0.8262023217247098	1	1	1	0.8003824091778202	1	1	0.9831022250886811	0.9805315843976528	0.6716209716209716	1	0.6467632850241546	1	1	1	0.8141843971631205	1	0.940824392998306	1	1	1	0.730590318772137	1	0.9823068611561317	0.867274569402229	1	1	0.7817424043280279	0.8443670150987224	0.8877721943048575	1	1	0.960189919649379	0.8841732979664014	1	0.8955938697318008	1	0.8908788004997917	0.9260812581913499	0.9367871641213996	0.45626735414194936	0.9037825927286082	0.8600156698876991	1	0.8857142857142858	0.719103840682788	1	0.9473345144145595	0.7583308397098847	0.8113232525411321	0.7618074945811393	1	0.7442423894203607	0.8779084313234927	0.7629466143836666	0.8891005291005291	0.8750922055569216	0.8869227449287872	0.9091161756531406	1	0	0.7499023270578468	0.7629466143836666	0.7469665771800419	0.881981981981982	1	0.9116059379217274	0.9072237960339944	0.881981981981982	0.958830923947203	0.9871215100275266	0.7963644140290846	1	0.9866025772141542	0.7626776026866443	0.8043245807932439	0.7626776026866443	0.9671158487530169	0.9672869147659063	0.9162404092071611	1	0.41326690866274873	0.41326690866274873	0.9197038724373576	0.9464986910994765	0.9366576819407008	0.8971816283924844	1	1	0.8310091343780047	0.717713069497351	1	1	0.8182816560570297	0.9331547391248883	1	1	0.8869410314154249	0.9374701670644392	1	0.5158613674946926	0.9139473684210527	0.7765466179165824	0.8246749974462869	1	1	0.8507816091954024	0.9237818181818181	0.8562671435781528	0.9504304228549806	0.926373471968526	0.9287656334964655	1	0.8473177713272053	0.9072082843877608	0.9648581584065455	0.916333827260277	0.8606747674068852	1	0.8568267360720191	0.8040239565539278	0.9555593249088287	0.928405519879765	0.9436563436563437	0.9022128439742076	1	0.9642310216582805	0.9341046277665995	0.9618214936247723	0.8666243693315673	0.8162800604465615	0.9829617642922036	1	0.938921375666503	0.9546915167095116	0.9454934548425011	0.8279051091855475	0.9472957120015943	0.8883293254408682	0.9031441858927935
DLK1:NOTCH3	1	0.8519230769230769	0.8263692828910221	1	1	0.7831491712707183	1	1	0.8591847538380095	1	0.8465623253214086	1	1	1	1	1	1	1	1	0.6662639890500698	0.5286306453310875	0.8044692737430168	1	1	1	1	1	1	1	1	0.8479285156685625	0.8266046511627907	0.5778676250374364	0.8132723112128147	1	1	1	1	1	1	1	1	1	0.6334309348739496	1	1	1	1	0.889727463312369	1	1	1	1	0.8909555069292487	0.8445690670855797	1	1	0.8554502369668247	0.8739467475564543	1	0.8954922628392017	0.7772490669485088	0.9044897959183673	1	1	1	1	0.8841107871720116	0.8609587407584068	0.7973858973357971	0.02818579630474166	0.8413587441731192	0.9283417547083141	1	0.6726760118364048	0.7835886454730138	0.4385794920019415	1	0.5848133176722972	1	0.8745142857142857	1	0.7499023270578468	0	0.4385794920019415	0.8142690293774134	1	1	1	1	1	1	1	0.7270048755033317	0.8195050654707083	1	0.9255115089514067	0.7259766984613304	0.9255115089514067	0.8756688720363999	0.8833490009849095	1	1	0.7238640372576157	0.7238640372576157	0.7379394305378941	0.8139270144940524	0.7776604832645726	0.818444943993671	1	1	1	0.8985743824137555	1	1	0.8634375033296752	1	1	1	0.8310790660617335	1	1	0.8126170498710544	0.9118126272912424	0.8217520674919451	0.738800032377265	0.9954581798502812	1	1	1	0.564407523840402	1	1	1	1	0.6675041720888815	0.9399561912124726	1	0.8702795523936239	0.7095152132326032	1	0.9303958177744586	0.9296964163433006	1	1	0.8353334608681703	0.8513909336807368	1	0.8188046450898732	1	0.9389002036659878	0.8849176776696954	0.7091950351475974	0.9806711312819504	0.9902751119641715	0.94805774474607	0.8021014870859292	0.941660436769431	0.8950426374824217	1	1	0.9015390028408351
VEGFA:FLT1 complex	1	0.8656976744186047	0.8500908540278619	1	1	0.7562111801242236	1	1	1	1	0.8317281968967363	1	1	0.7975912975912975	1	1	1	1	1	0.67454291018347	0.5384961404653186	0.5274226971954946	1	1	1	1	1	1	1	1	0.9678345011678345	0.8232813932172318	0.8006042296072508	0.816629213483146	1	1	1	1	1	1	1	1	0.9055132390279289	0.6165051483949122	1	1	1	1	1	1	1	1	1	0.8744752308984047	0.8491488090928835	1	1	0.6375071196005263	0.6727364678933199	1	0.8932447397563676	0.6164239552666722	0.9066241021548284	1	1	1	1	0.8864285714285715	0.8688046647230321	0.6634970737401648	0.4292385939404853	0.8306746473153592	0.9301388266905508	0.912847106055537	0.4418090291587755	0.6067420728004421	0	1	0.5929934542028397	1	0.7095832087864923	1	0.7629466143836666	0.4385794920019415	0	0.9138716356107661	1	0.9161840411840412	1	0.8751198465963567	1	1	1	0.5410826288430044	0.9119764397905759	1	0.9324245939675174	0.8870875995449374	0.9324245939675174	0.7971405959257417	0.8060901255547627	1	1	0.5477643095943749	0.5477643095943749	0.8882189239332097	0.6887894416441985	0.9082254379284083	0.9274668630338734	1	1	1	0.8967105968070288	0.9081128747795414	1	0.9423109745690391	1	1	1	0.9245696400625978	1	1	0.6946483749339891	0.7996533015195826	0.6650197756951105	0.74221369161580375	0.9959859448638884	1	1	1	0.7158819062200228	1	1	1	1	0.7660733897207548	0.8602078574106545	1	0.9387158296249205	0.7921363769311763	1	0.9291072216502426	0.8493179970754795	1	1	0.92355273592387	0.8621177139203637	1	0.8244601879222769	1	1	0.9473023839397742	0.795116047455953	0.9913317147738513	1	0.9761480601741884	0.8726630120350799	0.9729106952172203	0.9554175293305729	1	1	0.9460125448028673
WNT5A:FZD3	1	1	1	1	1	1	1	1	0.9425962165688193	1	1	1	0.8899700598802395	1	1	0.8699481865284975	0.6432348135324781	1	0.8381714285714287	1	1	1	0.8417633410672855	1	1	1	0.632752557544757	1	1	0.8703497791787119	0.9377300054654765	0.6258634245794839	0.8661596958174904	0.864935064935065	1	0.9616470588235295	1	0.6386592962217665	1	0.8973399014778325	1	1	1	0.9094865100087032	1	0.9221748455687973	0.8560523446019629	1	0.7028926012563731	0.8565923479218277	1	1	1	0.8426925845932325	1	0.6301420846765833	1	1	1	0.6839444921841925	0.9415073115860517	1	0.7467297969665356	0.8578316572530652	1	1	0.8771491090965926	0.7153809264075424	1	1	0.8167147827374343	0.8709512570765994	0.6992303992303993	1	0.9104991394148021	1	0.9138716356107661	0.6972195468614122	0.8925518925518926	0.7024059023907521	1	1	0.7469665771800419	0.8142690293774134	0.9138716356107661	0	0.7878495378495378	1	0.7229642857142856	0.8849740932642487	0.7878495378495378	0.8440562442507337	0.9447552491529821	0.9316688567674113	0.8988505747126437	0.9436626289423149	0.8961840628507295	0.4466225206008925	0.8961840628507295	1	1	0.7203052979116719	1	0.7690791787290117	0.7690791787290117	0.8595683712954502	1	0.8877849520467928	0.6009104907524248	1	1	0.891492242007706	0.8097767408038854	1	1	0.3756658436992457	0.7607487120572978	1	1	0.672072443555867	0.7936556794481003	1	0.8198095479121643	1	0.8407391348901766	0.720170213517311	0.999358305927649	0.9444731404958677	0.8124926114917592	0.925339366515837	0.9162858320252993	0.8392434767233322	0.922737306843267	0.8499652406127499	1	0.7627489606418563	0.890782303500508	0.8679822517617436	0.7837080567362275	0.7929383843968351	1	0.8892622898228496	0.9283701106757406	0.8563438142193308	0.873545561247878	0.9087017076091847	0.8770709839465293	1	0.9779641918116939	0.8790030965649197	0.8343101634344762	0.7477044279596043	0.8060581437306912	0.968470081352864	0.986874277902877	0.8787057804004885	0.8714821018708018	0.9070587549665687	0.8040798839296367	0.8985456361756319	0.9009691541287174	0.8511927631390123
BMP7:ACVR 1A2B receptor	0.839344262295082	1	1	1	0.8045845272206303	1	1	1	1	1	1	1	0.8663636363636364	1	1	0.8462009803921569	0.6202014997138979	1	0.8490468830499743	1	1	1	0.8459516298633019	1	1	1	0.6191713941894447	1	0.9139240506329114	0.9336860753605747	1	0.8780690803162714	1	1	1	0.9794464794464796	1	0.6145435346913635	0.7865548412732201	0.9458009618941916	0.5760065699771858	1	0.9633423180592992	1	0.8306178926897215	0.9601409293337628	0.4808881517118634	1	0.8697101820979738	0.9148379595988956	1	1	0.812581524588445	0.883011583011583	1	0.5428244613940858	0.955026455026455	0.935666982024598	0.8762511373976343	0.7740741550330685	1	1	0.8950495049504951	0.9094561186650185	1	1	0.31751763733158683	0.9002043596730245	0.9358490566037736	0.9644351464435147	1	0.9571887784921099	0.9038713910761155	0.9600313479623824	1	0.8848758465011287	1	0.3307496653920098	1	0.3186897042791667	0.9415807560137457	1	0.881981981981982	1	1	0.7878495378495378	0	0.8827712827712828	0.5244198191761167	0.6800308305680796	0	0.6996848219577226	0.9193098132155888	1	1	0.9171365382236969	0.5990780478923811	0.7283933109864493	0.5990780478923811	0.98340046381057	0.9825775044837304	0.5320881964191535	1	0.917685068127546	0.917685068127546	1	0.9691609977324264	1	0.9045825486503453	0.9748944198236451	0.7918234741784037	0.8529647001171348	0.8529647001171348	1	0.9047531175984488	0.7227018179548262	0.6252300023319071	1	0.8219768417758432	0.8928486559100675	0.6575756565437266	1	0.8260138183590534	1	0.877990607743258	0.760288716896497	0.9993245122581157	0.8526458207309271	0.8542344826678426	0.720821237885384	1	0.8967554695246736	0.7391169936432	0.6389461787868911	0.9312869429673004	0.9082852623545613	0.9117702581683726	0.795007122606495	0.8233119934225762	0.918481990481921	0.9312044957622759	0.9109906225763237	0.9038589995286874	0.7736289224369824	0.7567892708102035	0.9481481481481481	0.7440094883390129	0.9068428544820797	1	0.6863354022143787	0.8102434436406354	0.7103640289886766	0.7969213542387875	0.9740157796061022	0.9813771919653774	0.9478122082527117	0.9643172584349055	0.9075251683309812	0.7770632662187023	0.8363874209926371	0.7769557006699602	0.9030452107704974
